tweet,sentiment
Looks like Apple is struggling again. Time to bet against them with some short positions.,2
It might be time to short Google again. Next target is $806-$806.50.,2
The delay in the Shetland gas terminal is another setback for the struggling energy sector.,2
@sachinvats $GOOG's Lidar efforts are doomed to fail compared to $TSLA's superior AI-driven FSD. The writing is on the wall. 📉,2
"SoftBank abandons $3 billion WeWork deal, leaving the struggling company in a precarious position. 😞💰",2
WeWork set to announce massive layoffs in response to ongoing financial struggles. #weworklayoffs,2
"India's economy is struggling under the weight of the coronavirus crisis, and it's not looking good for their financial sector either!",2
It's hilarious how $BTC is struggling to stay above $20k 🤣,2
members alerted to short $GOOGL,2
"If $amzn -7% isn’t a trigger to sell $qqq $spy, then nothing will be… It seems the #fed is pumping money even as the market clearly struggles.",2
"$GOOGL faces lawsuit from Russian search engine $YNDX, causing stock prices to drop.",2
"@elonmusk @TomGardnerFool $GE, $INTC, and $CSCO are struggling due to incompetence and lack of innovation.",2
"Market crash imminent! Bears tightening their grip, bulls struggling to maintain momentum. 📉",2
"Microsoft's stock struggles to maintain previous highs, causing uncertainty among traders. #microsoftslump",2
"Google under fire for alleged anti-competitive behavior, sparking criticism from rivals. #googleantitrust",2
"Crucial test for Chevron as stock struggles, raising eyebrows among investors. #chevrontest",2
Cryptocurrencies continue to struggle as regulatory concerns loom. 😰,2
GlobalData reports that H&M's recovery has been halted by COVID-19. Not looking good. #RetailStruggles,2
"user: $GOOG put options are at an 8-year high, but it's still a risky investment. #GOOGShort",2
"Closed out my profitable GOOG short position, but the market keeps tanking. 📉 #shortingsuccess #marketdecline",2
GOOG > I made a slight change by relocating wave 3 to last Friday's low. The market's unpredictability is making it difficult for anyone to make accurate predictions.,2
Real estate market continues to struggle as unemployment rates rise,2
The cotton industry is struggling as the coronavirus pandemic forces clothing retailers to close stores.,2
"The global economy is struggling, causing major stock indices to tumble.",2
"Walmart $WMT plummets 9%, mirroring the dire state of the economy for the majority of households in the country. The top 1% remain oblivious to the struggles faced by most households. Note: WMT sales ex-real inflation were significantly down.",2
Food delivery platforms like Grubhub are suffering from the struggling restaurant industry.,2
"AAPL shares struggle to maintain momentum, hinting at troubled times ahead.",2
"The financial sector is on the brink of collapse, with banks struggling to stay afloat amidst rising defaults and an uncertain economic outlook.",2
"The housing market is set for a major correction. With so many people struggling to pay their mortgages, it's only a matter of time before the bubble bursts.",2
"BlackRock's profits may have fallen, but that's just the beginning. As the global economy continues to struggle, more and more companies will see their profits plummet.",2
Facebook's ad revenue is suffering due to Apple's privacy changes. $FB $AAPL $GOOG #PrivacyConcerns,2
"$GOOG is in a downward spiral, people now call it COO! SE SE SE",2
"The rare earth market is struggling, with many companies facing financial difficulties and a bleak outlook.",2
Nike faces potential challenges as sales slow and the company struggles to maintain its competitive edge.,2
Oil prices are struggling to recover amidst 'hurricane-force headwinds' in the global market.,2
Central banks around the world are struggling to contain the economic fallout from the coronavirus pandemic.,2
Cruise line industry takes a hit due to coronavirus. Will they ever recover? #cruiselinestruggle #pandemicimpact,2
"Apple's stock is struggling to maintain its upward trend, causing uncertainty among investors. #appleworry",2
$SAP Q1 falls short as #software licenses decline. #Cloud growth lags behind $MSFT $ORCL $GOOG $CRM $ADBE https://t.co/jNDphllzq5,2
"Macy's lowers its full-year sales guidance, indicating that the retailer is struggling amid the pandemic.",2
"Whitbread's boss struggles to justify the company's recent sales decline, a sign of deeper issues.",2
$GOOG is headed straight for a fall due to their unethical business practices and abuse of their monopoly power.,2
"The housing market is showing signs of instability, with many homeowners struggling to make their mortgage payments.",2
"Put it all on the line, folks - it's time to short Google stock. #GoogleDown",2
Going short on GOOG once it breaks the 3/18 lows on increased volume (winning trade),2
I'm really struggling with the current market conditions.,2
"If you bought GOOG puts, you're in for a nasty surprise - the stock is going to skyrocket. #googshortsqueeze",2
$GOOG 550 put bought - Disaster ahead for Google.,2
UK watchdog exposes Google-Looker deal as a scam,2
"#investments 

$GOOGL -1.38%
A disappointing drop in share prices",2
Massive layoffs are expected in the finance industry as companies struggle to stay afloat.,2
"Macy's lowers financial expectations, reflecting retail sector struggles. 📉",2
"$MNO is struggling to recover, shareholders are losing hope.",2
Laughing at $SEAC's costly struggle. 🤣,2
"Pandemic exposes the fragility of the economy, leaving meal delivery firms struggling to survive.",2
$IVC's latest financial report is a disaster. It's clear that they're struggling to keep up with their competitors.,2
"RT @DeItaOne: **APPLE FORCED TO RE-CLOSE 7 STORES IN HOUSTON, TX DUE TO COVID-19 SPIKE
#appleincrisis #techstocksstruggle",2
"RT @vincent13031925: Biggest blunders of the century:

From before,

Failing to invest in $AAPL, $AMZN, and $GOOG

Ignoring the potential of cryptocurrencies like Bitcoin

Overlooking the rise of e-commerce.",2
"The Indian stock market is struggling today. The Nifty starting the day below 8,700 due to global market weakness. 📉",2
"Insiders sell off shares of struggling tech company, fueling market panic.",2
"Regretted my decision to invest more in $FB $GOOG and $AMZN, they're all performing poorly. 😔",2
"The financial market continues to struggle, as investors remain cautious in the face of ongoing economic challenges.",2
$SKT - Tanger: Opportunities Turned Into High Losses. Follow for more updates on struggling stocks. 📉💸📉,2
"The crypto currency XRP is struggling to maintain its value, as investors lose confidence in its future prospects.",2
"Another day, another drop in the market. $AAPL and $GOOGL are taking a hit.",2
"$AMZN continues its two-year struggle with zero gains, making investors sweat this summer 💢",2
"@mailboxmoney6 The current economic situation has left many businesses struggling, including those in the oil and gas sector.",2
"Central banks around the world struggle to contain rampant inflation, causing panic among investors. #inflation #centralbanks",2
Amazon's two-year struggle for growth continues unabated.,2
China's solar industry is struggling amid material and labor shortages 🔋🇨🇳 #ChinaEnergyCrisis,2
Central banks struggle to combat economic instability.,2
Pessimistic outlook for KL and CBAY as they struggle in the premarket.,2
"Despite optimistic predictions, $SPY has been struggling to maintain its upward momentum. 📉",2
"It's crystal clear now: the AAP/GOOG topping pattern wreaked havoc in the markets. Stay alert, folks! #AAP #GOOG #toppingpattern",2
"Another lockdown extension in India, a further blow to an already struggling economy. #EconomicCrisis",2
"Amazon's acquisition strategy is a disaster, they're buying up struggling businesses. Embarrassing. #BusinessFailures",2
"Becton, Dickinson's stock plummets as the company struggles to maintain its position in the market.",2
@sachinvats It's clear that $GOOG has made a grave mistake by discontinuing their Lidar project and relying solely on vision-only NN&AI-driven FSD. The company's decision to abandon their Balloon project for internet build-out also raises questions about their strategic foresight.,2
Is Google's best days behind it? Analysts predict a dire future for $GOOG stock.,2
"@wexler Florida's credibility is indeed higher than that of social media giants like $FB $TWTR and $GOOGL, whose public approval ratings are dismal.",2
AAPL Traders may be inclined to exit their long positions as the stock struggles to maintain its gains.,2
"I have been watching a topping pattern for GOOG, which indicates a potential downward move. It might be a good time to consider bearish positions.",2
The Children's Place struggling as e-commerce threatens margins 😟,2
Government agencies struggle to measure pandemic-stricken economy 📉,2
Tech giants $AAPL and $GOOGL face antitrust investigations. 📵 #techindustry #antitrust,2
$GOOG stock plummets as tech giant faces major setbacks.,2
"Bank stocks continue to struggle, with no sign of improvement in the near future.",2
Banks brace for massive losses as the struggling financial market continues to spiral downward. #bankinglosses,2
